objID,ra,dec,z,zErr,photoz,photozErr,u,g,r,i,zmag,err_u,err_g,err_r,err_i,err_z
1237662503218774639,235.89998,36.169797,0.7425376,0.000155271,0.623384,0.076485,26.24069,21.7713,20.84554,19.79608,19.61338,0.7911944,0.1159799,0.07618167,0.04721616,0.1479537
1237662503218839644,236.24598,36.109457,0.06629513,1.642901E-05,0.050252,0.010135,16.82002,14.60749,13.68645,13.25071,12.93105,0.02384557,0.002480741,0.00202094,0.002032066,0.003539442
1237662503218839754,236.08357,36.118488,0.06707363,1.195497E-05,0.07886,0.010964,18.87113,16.97415,16.0791,15.66963,15.3554,0.03117289,0.004378083,0.003400914,0.003410773,0.006251681
1237662503218839884,236.20272,36.101491,0.6327708,0.0001499027,0.551343,0.032081,22.78794,22.00717,20.36975,19.33414,18.80941,0.7769138,0.1648274,0.05516174,0.0350336,0.08162891
1237662503218839897,236.26457,36.167524,0.06498528,1.159256E-05,0.067111,0.009918,18.28561,16.43373,15.54927,15.14141,14.82909,0.02583941,0.003750404,0.002938378,0.002968107,0.005452076
1237662503218839897,236.26457,36.167524,0.06499956,1.319455E-05,0.067111,0.009918,18.28561,16.43373,15.54927,15.14141,14.82909,0.02583941,0.003750404,0.002938378,0.002968107,0.005452076
1237662503218839975,236.22997,36.067765,0.06104444,1.781441E-05,0.081423,0.01128,18.98085,17.08673,16.17537,15.75378,15.41459,0.04465113,0.005273559,0.003848207,0.003900874,0.007972937
1237662503218839975,236.22997,36.067765,0.0610057,1.586405E-05,0.081423,0.01128,18.98085,17.08673,16.17537,15.75378,15.41459,0.04465113,0.005273559,0.003848207,0.003900874,0.007972937
1237662503218970923,236.59179,35.966366,0.3103801,3.403318E-05,0.494097,0.027754,24.65266,22.06159,20.23372,19.34498,18.80282,1.903119,0.1564642,0.04637123,0.03254186,0.07253245
1237662503218970960,236.42599,35.854213,0.3182417,5.323913E-05,0.299596,0.01929,22.34075,19.97463,18.36688,17.80358,17.44054,0.5296866,0.02947869,0.01169429,0.01099207,0.02660029
1237662503218971164,236.38307,35.919639,0.6386718,0.0001400113,0.690771,0.036028,25.22028,24.547,21.25985,19.86445,19.33203,1.385368,0.8927863,0.09054048,0.0426866,0.09869712
1237662503219036362,236.6965,35.871439,0.2358404,3.688306E-05,0.229552,0.016067,22.64149,19.23735,17.83785,17.32545,16.97938,0.7375314,0.01747438,0.008440945,0.00816033,0.01911478
1237662503219101852,236.73941,35.715127,0.2883522,5.514207E-05,0.335076,0.025132,22.47304,20.48862,18.79982,18.18522,17.84505,0.549822,0.04198059,0.01504593,0.01346917,0.03354003
1237662503219102475,236.73904,35.691412,0.6059691,0.0001985369,0.545758,0.048915,23.88656,22.20183,20.79669,19.85717,19.38208,1.15555,0.1326427,0.055919,0.03814511,0.09060936
1237662503755579638,236.19469,36.6167,0.7406824,0.0001789956,0.769537,0.044067,23.8244,24.87509,21.56351,20.15137,19.56732,0.9217611,0.7603517,0.09663711,0.04243815,0.1000075
1237662503755580137,236.15545,36.553723,0.6304201,0.0001918823,0.627656,0.047593,24.1412,22.62569,21.17109,19.96551,19.39709,1.209283,0.1844949,0.07677604,0.04114286,0.0983661
1237662503755645582,236.38063,36.562552,0.6001263,6.747232E-05,0.530071,0.055726,22.12792,22.12951,20.69088,19.83315,19.49466,0.3486287,0.1534197,0.06459272,0.04571527,0.1443297
1237662503755645639,236.33627,36.486869,0.529925,0.000187566,0.538929,0.029038,24.34438,21.90976,20.29683,19.25554,18.80501,1.832701,0.1387597,0.04971509,0.03028469,0.08084212
1237662503755645639,236.33627,36.486869,0.5296106,0.000155682,0.538929,0.029038,24.34438,21.90976,20.29683,19.25554,18.80501,1.832701,0.1387597,0.04971509,0.03028469,0.08084212
1237662503755711088,236.51935,36.546566,0.5798176,0.0002227055,0.568926,0.031467,25.977,22.68568,20.99637,19.91638,19.3017,0.6885202,0.1910076,0.06336706,0.03674489,0.08529484
1237662503755711147,236.39384,36.380113,0.5482815,0.0001379197,0.516778,0.057956,22.27643,22.04512,20.60556,19.79247,19.3583,0.331964,0.1210923,0.05032277,0.03732248,0.1016965
1237662503755711147,236.39384,36.380113,0.548181,0.0002618442,0.516778,0.057956,22.27643,22.04512,20.60556,19.79247,19.3583,0.331964,0.1210923,0.05032277,0.03732248,0.1016965
1237662503755711320,236.57463,36.423673,0.6350582,0.000190843,0.572826,0.034366,22.72631,21.94099,20.31678,19.20086,18.68169,0.9328863,0.2086671,0.07216542,0.04058173,0.1070754
1237662503755776563,236.59677,36.404626,0.4642003,0.0001151072,0.493298,0.027637,25.8359,21.8158,20.18515,19.31556,18.71856,0.8980417,0.1046853,0.03761026,0.02660609,0.06227737
1237662503755776626,236.55593,36.315261,0.5728639,0.0001443639,0.576784,0.046813,25.17012,21.28323,20.11867,19.06467,18.63274,2.019838,0.09537942,0.05096978,0.03140217,0.08653465
1237662503755776858,236.66848,36.275706,0.5026852,0.0001420748,0.479335,0.052746,22.91681,21.85783,20.34568,19.57177,19.00194,0.6670184,0.1158888,0.04681421,0.03638733,0.09006137
1237662503755776974,236.70024,36.349096,0.7431848,0.0001463212,0.586182,0.036964,25.27839,23.23852,21.15668,19.97113,19.40541,0.9597578,0.2592812,0.06468156,0.03510851,0.08511597
1237662503755841625,236.68878,36.205488,0.5110137,0.0001548531,0.50347,0.09242,22.91296,22.07072,20.64805,19.69684,19.86272,0.775946,0.1645321,0.07055118,0.04638112,0.2314874
1237662503755842033,236.69497,36.273215,0.3701702,7.582513E-05,0.353516,0.022504,24.79884,21.38984,19.409,18.8574,18.44774,1.399217,0.06600538,0.01893126,0.01721937,0.04658851
1237662503755842326,236.7901,36.223828,0.568126,0.0001927563,0.570591,0.061451,22.36711,21.85161,20.71569,19.88261,19.73379,0.430079,0.1184089,0.06465182,0.04627894,0.176468
1237662503755842424,236.76983,36.157922,0.5719345,0.000149981,0.54345,0.030014,25.191,22.26865,20.52946,19.52702,18.89672,1.217048,0.1414561,0.04665376,0.02925274,0.06887187
1237662503755842482,236.86368,36.247342,0.5274221,0.0001438652,0.531298,0.021372,22.3419,21.30198,19.53644,18.4964,18.03464,0.6968182,0.1221546,0.03792406,0.02307177,0.06360298
1237662503755907243,236.86318,36.16286,0.5283445,0.0001383763,0.555146,0.045859,23.27947,21.77493,20.39236,19.38621,18.93057,0.7329209,0.08826759,0.04016272,0.02490542,0.06693301
1237662503755907422,236.84651,36.171221,0.4526834,0.0001229493,0.393281,0.036666,25.15474,21.65124,19.46449,18.7539,18.41834,2.358038,0.1531986,0.03391707,0.02706961,0.08331995
1237662503218774239,236.05297,36.203226,0.1956177,3.798839E-05,0.198238,0.010846,21.54743,19.28581,17.98808,17.47932,17.10336,0.2613643,0.01737031,0.008966723,0.008634984,0.01980636
1237662503218774349,236.02927,36.219218,0.1966647,3.786306E-05,0.19681,0.020744,22.01119,19.96421,18.73205,18.25939,17.90375,0.2969025,0.02335419,0.0123672,0.0121996,0.02909851
1237662503218774368,236.05532,36.22389,0.1947116,6.443341E-05,0.229534,0.047657,21.75499,20.1811,18.96123,18.51391,18.17948,0.2421835,0.02786582,0.01444721,0.01488533,0.03775299
1237662503218774394,236.07688,36.223197,0.1928972,3.973373E-05,0.217309,0.023432,22.13913,20.16636,18.88693,18.39212,18.0254,0.2573335,0.02216897,0.0115647,0.01114849,0.02517653
1237662503218774493,236.02067,36.1779,0.1883767,5.720818E-05,0.217686,0.037502,22.76203,20.72002,19.50044,19.01365,18.73617,0.4839237,0.03623239,0.01863346,0.01827355,0.048113
1237662503218775367,236.08042,36.165428,0.8278295,0.0002757685,0.816569,0.060819,24.88968,23.67538,21.91033,20.67491,19.78884,1.207321,0.4022143,0.1242767,0.06490813,0.1085985
1237662503218840723,236.20055,36.196964,0.6216184,0.0002488728,0.594064,0.035327,26.90567,23.59852,21.76822,20.64586,19.92086,0.3370673,0.4293922,0.1243486,0.07189973,0.1414199
1237662503218905827,236.2705,35.976363,0.5992774,0.0002676686,0.579727,0.047367,25.20184,23.01159,21.513,20.451,19.78578,0.9771444,0.2098549,0.08091246,0.04932941,0.1024421
1237662503218906271,236.41856,36.050172,0.8796253,0.0002161038,0.597582,0.061823,25.04282,23.45712,22.08495,20.65607,19.69209,1.226976,0.3522451,0.1627445,0.06928807,0.1116911
1237662503218971602,236.48554,36.019148,0.5732791,0.0001934123,0.582626,0.037012,23.47965,22.97431,21.14212,20.08253,19.44293,0.9261343,0.2633412,0.07708472,0.04769918,0.1018101
1237662503218971635,236.46351,35.956131,0.6384003,0.0002120061,0.704266,0.046519,25.16542,23.25148,21.39155,20.08885,19.42573,1.875105,0.4680587,0.1300865,0.06676221,0.141164
1237662503218971682,236.4477,35.878366,0.6463417,0.0001633286,0.608083,0.034799,25.07499,22.98424,21.23999,20.06114,19.36852,1.372362,0.2676148,0.08447527,0.04756001,0.09566619
1237662503219037191,236.51546,35.822284,0.7677825,0.0003108877,0.593623,0.040388,25.60014,22.94674,21.45551,20.3761,19.69107,1.331832,0.3268778,0.1279827,0.07687006,0.156824
1237662503219103022,236.77887,35.666028,0.9480837,0.0002777083,0.90579,0.093403,22.97566,23.15042,22.22094,20.71427,19.78946,0.7342655,0.3702251,0.239378,0.1039772,0.161052
1237662503755646011,236.26182,36.526017,0.8326416,0.0002941628,0.779365,0.057814,25.9153,25.09084,22.28704,20.86752,19.94583,0.7145474,0.8659297,0.1960113,0.08433554,0.1493662
1237662503755711430,236.41127,36.389094,0.6110491,0.0002123397,0.745403,0.070103,23.83682,23.92163,22.33759,20.76638,19.8811,0.9954209,0.520013,0.1997927,0.07474468,0.1393891
1237662503755776887,236.49377,36.316184,0.5896211,0.0001941871,0.658274,0.072989,24.03092,22.96983,21.74899,20.61312,19.96598,1.00136,0.2195415,0.1109658,0.06249873,0.142948
1237662503755776922,236.55561,36.29954,0.5728036,0.0002006308,0.662022,0.043478,22.90307,23.49869,21.64926,20.57651,19.80002,0.4221413,0.2990965,0.09266462,0.05488446,0.1111806
1237662503755842619,236.68508,36.214617,0.7495736,0.0002278389,0.657286,0.049614,23.66174,23.18769,21.23962,20.08937,19.38317,1.402874,0.442154,0.1200095,0.06613784,0.1498187
1237662503218905395,236.35446,36.020179,0.06644917,1.785214E-05,0.078747,0.009271,19.42461,17.41317,16.50831,16.09005,15.74859,0.03794178,0.004973265,0.003829112,0.003821983,0.006909614
1237662503218905467,236.35124,36.038492,0.3236518,7.092457E-05,0.319535,0.019262,23.56291,20.15879,18.48845,17.89819,17.52833,1.302983,0.03117454,0.01184852,0.01088611,0.02612047
1237662503218905771,236.35028,36.085205,0.3238672,0.000187327,0.37164,0.027556,25.59329,20.41934,18.65292,17.98633,17.60464,3.038508,0.0799813,0.02516307,0.02203092,0.05791957
1237662503218970628,236.4412,36.028097,0.01141854,7.52453E-06,0.027495,0.009816,17.51097,16.49517,16.14774,15.93395,15.88657,0.02074514,0.00457128,0.004834446,0.005353606,0.01655675
1237662503218970770,236.40135,35.955989,0.07867921,2.206511E-05,0.093532,0.01021,19.58854,17.67206,16.73259,16.30012,15.952,0.05121722,0.006109661,0.004409567,0.004398541,0.008815845
1237662503218970824,236.45295,35.954416,0.06595679,2.169607E-05,0.081647,0.011663,19.50337,17.58242,16.6716,16.24439,15.8995,0.04463958,0.005640999,0.004197531,0.004177768,0.008099535
1237662503218970846,236.44992,35.928752,0.06386434,2.989476E-05,0.100726,0.023448,20.22832,18.62437,17.78091,17.39522,17.09109,0.071983,0.009365588,0.006827744,0.007089414,0.01705889
1237662503218970884,236.51519,35.948939,0.06718121,1.933175E-05,0.075253,0.009824,19.42029,17.46778,16.57947,16.17161,15.85515,0.04489303,0.005456069,0.004125343,0.004154198,0.008306077
1237662503218970892,236.46318,35.880783,0.07023548,1.267417E-05,0.06285,0.021493,19.31229,18.07819,17.6054,17.31839,17.15875,0.05303659,0.008706639,0.008260409,0.00961234,0.02858272
1237662503218970909,236.47275,35.867583,0.06982754,1.756805E-05,0.07556,0.010111,19.24836,17.31331,16.42398,16.00527,15.684,0.03555807,0.004838594,0.003773205,0.003741388,0.006834168
1237662503218970922,236.59008,35.966523,0.07832785,7.991062E-06,0.091102,0.017631,19.02189,17.71899,17.11019,16.7149,16.54061,0.04202878,0.007090305,0.006118589,0.006420288,0.01746642
1237662503218970956,236.53385,35.987147,0.2662972,5.936654E-05,0.248124,0.015273,22.33048,19.42475,17.96497,17.42284,17.06022,0.5338286,0.01911622,0.008867639,0.008420589,0.01968078
1237662503219036273,236.59724,35.946224,0.06700317,2.748588E-05,0.078654,0.013612,20.42594,18.57905,17.73437,17.34756,17.04147,0.07957456,0.008814215,0.006449648,0.00666447,0.01530767
1237662503219036282,236.48842,35.799984,0.1526896,2.234821E-05,0.156305,0.021467,19.83592,18.40788,17.55716,17.13193,16.86378,0.07597525,0.01092329,0.00783772,0.008070767,0.02042638
1237662503219036289,236.62189,35.936266,0.0642834,2.206285E-05,0.090544,0.011046,19.95398,17.97744,17.04777,16.63157,16.30204,0.05426811,0.006427807,0.004730416,0.004734023,0.009180264
1237662503219036303,236.61057,35.901087,0.06789454,2.701999E-05,0.07925,0.015373,19.99746,18.30779,17.46398,17.06604,16.78583,0.06075171,0.008040143,0.005946569,0.006065645,0.013491
1237662503219036313,236.57582,35.837733,0.124418,2.555743E-05,0.126812,0.013736,19.63535,17.96878,16.98593,16.57436,16.21916,0.05953475,0.00774518,0.00529096,0.005354929,0.01157149
1237662503219036375,236.63885,35.784724,0.06543288,1.815557E-05,0.060178,0.009753,18.38056,16.48376,15.6233,15.2185,14.90799,0.02983784,0.00397787,0.003100194,0.003125018,0.006040259
1237662503219036388,236.65884,35.783759,0.07918843,2.420631E-05,0.074133,0.008338,19.46762,17.57479,16.69024,16.27843,15.94812,0.05405015,0.006247258,0.004584489,0.004654756,0.009825148
1237662503219036446,236.61454,35.767434,0.2882544,8.358068E-05,0.287163,0.020075,23.14534,19.92433,18.33801,17.77117,17.42045,0.9969422,0.02695828,0.01104466,0.01027687,0.02449165
1237662503219101810,236.73854,35.800011,0.2382142,4.610244E-05,0.230114,0.010042,21.03304,18.55055,17.10763,16.58612,16.24495,0.2425698,0.01335532,0.006353003,0.006113911,0.01401689
1237662503219101868,236.75801,35.711209,0.1160872,3.298035E-05,0.116259,0.010876,19.8527,17.85503,16.86779,16.46314,16.12083,0.08279521,0.008022003,0.005372869,0.005482072,0.01222966
1237662503219101889,236.73812,35.655125,0.07957052,3.453449E-05,0.079495,0.012323,20.00639,18.07349,17.18156,16.74901,16.38845,0.08253773,0.008026892,0.0056597,0.005748393,0.01314751
1237662503219101904,236.76319,35.650076,0.08079743,2.543156E-05,0.086888,0.009678,19.8461,17.74675,16.82146,16.39217,16.07013,0.06553463,0.006573288,0.0046944,0.004692827,0.009714356
1237662503219101967,236.79615,35.734476,0.3084594,7.193466E-05,0.296873,0.019724,22.62198,19.97171,18.33886,17.79153,17.38151,0.6954334,0.03072266,0.01173796,0.01103659,0.02579345
1237662503219167360,236.79683,35.660555,0.08067437,3.471698E-05,0.093108,0.011846,20.35328,18.45191,17.54101,17.12402,16.78451,0.07261217,0.008306659,0.00594354,0.005985302,0.01243068
1237662503755776275,236.55311,36.30632,0.06612772,5.196123E-05,0.109742,0.029512,20.31161,18.6238,17.80906,17.45514,17.2219,0.09879882,0.01114955,0.008240044,0.008871622,0.02724173
1237662503755776298,236.58447,36.317391,0.06713919,3.280479E-05,0.078811,0.018122,20.33805,18.52484,17.70253,17.30153,17.03312,0.07574853,0.009046269,0.006745314,0.006807776,0.01756363
1237662503755841761,236.7253,36.269435,0.1156571,1.32699E-05,0.111416,0.022657,19.84232,18.15029,17.21433,16.71458,16.35238,0.06399041,0.008078169,0.005542812,0.005265101,0.01281687
1237662503755907130,236.86504,36.109698,0.07912666,3.184525E-05,0.094226,0.014326,20.04441,18.24721,17.3527,16.96154,16.65071,0.06226877,0.007834393,0.005697336,0.005744117,0.01372516
1237662503755907190,236.80718,36.161382,0.06819547,2.559021E-05,0.084282,0.024365,20.42456,18.48125,17.68561,17.32839,17.06452,0.07121629,0.008156006,0.006267161,0.006368024,0.01585314
1237661465986138322,235.84612,35.87935,0.1242968,2.805301E-05,0.106322,0.024079,20.1569,18.54398,17.68335,17.25639,16.92531,0.08563688,0.009686234,0.007139499,0.007242825,0.0172925
1237661465986138337,235.84402,35.851506,0.1239637,3.268459E-05,0.125943,0.008221,19.42358,17.5231,16.45704,16.00869,15.64297,0.05548502,0.006014036,0.004159344,0.004147524,0.008161294
1237661465986138354,235.94979,35.964848,0.06817628,7.009637E-06,0.078443,0.014921,18.46125,17.37305,16.93285,16.60268,16.4768,0.02312637,0.004891755,0.004646035,0.004951764,0.01247738
1237661465986138375,235.89382,35.877684,0.06909885,1.141239E-05,0.072574,0.013484,18.54424,17.12844,16.46092,16.07215,15.81006,0.04225487,0.005919843,0.005007028,0.005182118,0.01275194
1237661465986138388,235.86986,35.835046,0.1754389,4.696773E-05,0.176615,0.009541,21.48928,19.10294,17.87621,17.40125,17.07583,0.2210395,0.01324931,0.00775412,0.007577544,0.01689468
1237661465986138407,235.88859,35.844134,0.1773024,2.667424E-05,0.152849,0.023587,19.89061,18.4861,17.57918,17.06759,16.73317,0.07637256,0.01050743,0.007577137,0.007252669,0.0166352
1237661465986138455,235.9846,35.897812,0.06657394,2.09434E-05,0.067037,0.012537,19.43242,17.55526,16.71503,16.32923,16.03789,0.0525539,0.005949852,0.00461461,0.004743673,0.01009233
1237661465986138500,235.90709,36.01439,0.4303167,5.577135E-05,0.331856,0.066036,21.90954,20.73635,19.52877,19.04634,18.60455,0.2096671,0.03117269,0.01745957,0.01721285,0.08335537
1237661465986203733,236.04667,35.737753,0.07810379,2.986704E-05,0.102206,0.016127,20.20416,18.47984,17.57099,17.19493,16.84823,0.06294493,0.008114614,0.02104589,0.0209086,0.0126278
1237661465986203784,236.06752,35.897172,0.06413121,1.925396E-05,0.059446,0.011078,18.58741,16.7613,15.91431,15.49804,15.21358,0.03850608,0.004595869,0.003605913,0.003655782,0.007647151
1237661465986269190,236.22492,35.850149,0.1726639,4.090045E-05,0.1679,0.012238,20.77284,18.72802,17.574,17.10238,16.80115,0.1256573,0.01065374,0.006603657,0.006497147,0.01449869
1237661465986269430,236.30838,35.770892,0.07948228,2.638197E-05,0.077008,0.01313,19.2391,17.27241,16.30301,15.81669,15.4399,0.05270856,0.00549276,0.004042861,0.003974472,0.007761423
1237661465986269441,236.32692,35.785758,0.07919057,1.12743E-05,0.079095,0.024301,19.58696,17.99157,17.22757,16.8256,16.53044,0.05087512,0.006984705,0.005611869,0.005742038,0.01257184
1237661465986269454,236.36339,35.81127,0.06633139,1.833536E-05,0.071148,0.010238,19.73333,17.78018,16.90114,16.48983,16.19213,0.0522168,0.006024381,0.004656411,0.004676451,0.009416813
1237661465986269466,236.34017,35.770615,0.1501494,2.714855E-05,0.133863,0.011455,19.77667,17.96313,16.89036,16.42309,16.05398,0.07028015,0.007658756,0.005123383,0.005077664,0.01049067
1237661465986269492,236.24326,35.63682,0.1431992,6.787557E-06,0.124453,0.028142,19.5213,18.31893,17.64576,17.17011,16.98564,0.0433877,0.007831087,0.006553497,0.006405439,0.01595688
1237661465986334999,236.30957,35.697832,0.06927066,1.543355E-05,0.06454,0.008639,18.01606,16.09929,15.19774,14.76894,14.46323,0.02608636,0.003347415,0.002691099,0.00269786,0.004950378
1237661465986335012,236.35125,35.738519,0.14978,3.189555E-05,0.128933,0.018963,20.26546,18.56832,17.59341,17.11842,16.77114,0.09559315,0.01000124,0.00692115,0.006863001,0.01588249
1237661465986335017,236.32719,35.705584,0.068699,3.868832E-05,0.078916,0.027314,19.93688,18.34003,17.57023,17.19903,16.89187,0.09408782,0.01010032,0.007976604,0.008585581,0.02190016
1237661465986335182,236.37149,35.601493,0.2339638,3.471199E-05,0.201136,0.018071,20.92027,18.90612,17.68422,17.23532,16.93357,0.1270742,0.0110832,0.006660329,0.006598145,0.01455627
1237662337863516245,235.65716,35.904937,0.1517288,3.206203E-05,0.166581,0.020293,20.01286,18.50031,17.49382,17.02789,16.67902,0.08048815,0.01034577,0.007090174,0.007374841,0.01723311
1237662337863516277,235.67094,35.869136,0.06676001,2.258672E-05,0.078973,0.020695,20.00423,18.36933,17.54861,17.15652,16.85128,0.05804348,0.007489166,0.005821928,0.006255324,0.01453134
1237662337863516294,235.73123,35.880433,-1.170355E-05,1.507517E-05,0.32399,0.140022,21.42916,19.07418,17.6741,16.76468,16.25688,0.124652,0.009525298,0.005626327,0.004697266,0.007752447
1237662337863516349,235.75116,35.822882,0.1954237,4.868317E-05,0.20294,0.009934,20.99306,18.99564,17.6686,17.17059,16.80667,0.1469306,0.0123185,0.006857499,0.006933583,0.01552554
1237662337863581779,235.79899,35.815163,0.06483317,6.962719E-06,0.065735,0.018371,19.14913,18.10781,17.77098,17.50422,17.38186,0.03481497,0.006999987,0.007250793,0.008740379,0.0259027
1237662337863581866,235.88794,35.759865,0.06916604,2.024038E-05,0.071223,0.01272,19.25697,17.34795,16.47755,16.08006,15.78991,0.04488559,0.005246686,0.004042144,0.004232886,0.009017605
1237662337863647716,235.91072,35.59621,0.4709208,0.0001018015,0.468374,0.014905,21.93309,20.50086,18.80984,17.95132,17.47072,0.476342,0.05311679,0.01920843,0.01508306,0.03486371
1237662337863712953,236.09462,35.624762,0.1238088,1.357699E-05,0.117302,0.022156,19.83368,18.49773,17.77187,17.3827,17.09148,0.06359366,0.009331177,0.007476193,0.008312365,0.0211899
1237662337863713175,236.17216,35.598391,0.3828143,0.000109128,0.364537,0.030572,23.81774,21.10637,19.34208,18.6926,18.26359,1.327308,0.05785039,0.01978497,0.01881416,0.0438947
1237662473153937554,235.7429,36.229206,0.1254054,1.203676E-05,0.026253,0.045149,20.71127,19.19655,18.95969,19.17007,19.67586,0.07895409,0.01187984,0.01229591,0.01809788,0.08448213
1237662473153937656,235.84102,36.164646,0.3883959,0.0001019511,-9999,-9999,24.26472,22.86421,21.4719,19.39886,18.98229,0.8826482,0.1665244,0.07258717,0.01694975,0.03774423
1237662473154003127,235.94121,36.107757,0.06851801,1.438853E-05,0.065443,0.012615,18.73978,16.92103,16.10388,15.72614,15.4337,0.02430265,0.004082395,0.003306004,0.003273969,0.005562872
1237662473154003189,235.99902,36.086818,0.06567408,3.627454E-05,0.093058,0.015785,20.09522,18.34677,17.45481,17.08311,16.75767,0.09643505,0.01075457,0.0074859,0.007364748,0.01683312
1237662473154068620,236.03241,36.017156,0.06897729,2.290398E-05,0.100256,0.028412,20.2152,18.42408,17.54996,17.07644,16.76432,0.07659163,0.008980266,0.00639951,0.006026107,0.01302239
1237662473154068718,236.11779,35.985916,0.06951838,3.869954E-05,0.06453,0.034984,20.03585,18.51587,17.88066,17.61405,17.38843,0.0587703,0.008727165,0.007144073,0.007593458,0.0182934
1237662473154134219,236.2748,35.890829,0.006308075,3.715721E-06,0.005176,0.007072,17.00738,16.28332,16.13911,16.18876,16.12078,0.01096232,0.003606758,0.003895432,0.005036069,0.01329696
1237662473154134246,236.17926,35.961862,0.07895175,1.257681E-05,0.077738,0.017029,19.02169,17.69805,17.18358,16.84179,16.70708,0.04925407,0.007878923,0.006994873,0.007350517,0.02088244
1237662473154396188,236.78066,35.613542,0.07661917,1.950219E-05,0.106364,0.02717,19.76331,18.19999,17.39357,16.99163,16.74261,0.07582352,0.009378884,0.006902858,0.006836254,0.01702791
1237662473690742882,235.96459,36.526887,0.06725692,2.085816E-05,0.070143,0.013446,16.66347,15.88882,15.38783,14.97279,14.80983,0.008550845,0.00294414,0.00268806,0.002648088,0.004992085
1237662473690742944,235.87023,36.612699,0.06727434,2.328984E-05,0.063864,0.011303,19.67469,17.82454,16.99459,16.58933,16.28821,0.05782101,0.007016485,0.005201521,0.004972592,0.01155595
1237662473690742971,235.8136,36.473101,0.06531674,2.719415E-05,0.057395,0.018538,19.78842,17.99939,17.20926,16.83014,16.51516,0.06817742,0.007916988,0.005986169,0.005827046,0.01454997
1237662473690743020,235.93932,36.537878,0.09313822,2.701341E-05,0.113289,0.026849,20.41135,18.44834,17.49129,17.00095,16.65368,0.1061825,0.01040362,0.006927032,0.006263399,0.01485106
1237662473690743047,235.96594,36.560443,0.06734061,2.254563E-05,0.084994,0.012332,19.87579,18.02698,17.13795,16.7364,16.42549,0.05609252,0.007052313,0.005111999,0.004884451,0.01090307
1237662473690743052,236.01264,36.597297,0.06868487,1.326571E-05,0.054603,0.012582,18.20209,16.38552,15.5588,15.18113,14.87906,0.02066724,0.003443541,0.002805322,0.002756594,0.005055018
1237662473690743060,235.99565,36.567265,0.06846621,8.38062E-06,0.084914,0.026486,19.35012,17.98308,17.35271,16.99728,16.79036,0.04011029,0.006957141,0.005826598,0.005651178,0.01451242
1237662473690808473,236.14119,36.477393,0.06691763,1.499524E-05,0.068859,0.011213,18.49201,16.63527,15.74442,15.32687,14.97327,0.03079982,0.004228022,0.003197163,0.003068422,0.006148249
1237662473690808508,236.03367,36.556773,0.06849528,1.477765E-05,0.051617,0.012248,17.96459,16.2136,15.39089,15.00923,14.69662,0.02162912,0.003483179,0.002820391,0.002760664,0.005393303
1237662473690808531,236.0191,36.502639,0.07615958,1.723377E-05,0.111904,0.014087,20.42793,18.22148,17.22211,16.76634,16.41388,0.08090867,0.007649224,0.005181297,0.004826135,0.01034021
1237662473690808576,235.98037,36.385115,0.1273799,1.935257E-05,0.147003,0.022918,19.50817,18.10463,17.24946,16.80343,16.50939,0.05269847,0.008602604,0.006205101,0.005810828,0.01434235
1237662473690808590,236.07925,36.45839,0.1909254,3.191895E-05,0.175903,0.010535,20.53029,18.64039,17.44403,16.97167,16.6312,0.09970188,0.01075235,0.006229365,0.00570612,0.01325663
1237662473690808596,235.99455,36.352677,0.07667635,7.820447E-06,0.075743,0.017046,19.10219,17.69637,17.10684,16.72296,16.48978,0.04063977,0.006942409,0.005925423,0.0057305,0.01473932
1237662473690808609,236.01835,36.347511,0.06639866,2.062806E-05,0.062987,0.010218,19.07055,17.20142,16.34714,15.93017,15.6024,0.03820716,0.005110509,0.003856849,0.003704208,0.007901797
1237662473690873888,236.11424,36.372386,0.1931196,3.296349E-05,0.229131,0.022015,20.73718,19.19105,17.89699,17.33957,17.01462,0.1343209,0.01714667,0.008888112,0.007602753,0.01926476
1237662473690874048,236.14635,36.440747,0.06676838,1.681372E-05,0.078197,0.009885,19.09018,17.17481,16.25515,15.82739,15.4637,0.03516227,0.004761091,0.003560105,0.003426977,0.006676686
1237662473690874067,236.21743,36.479334,0.01116591,9.942072E-06,0.013285,0.007241,17.23711,16.12204,15.70031,15.54396,15.42692,0.01564049,0.003564271,0.00337897,0.00386859,0.01160734
1237662473690874085,236.20194,36.445641,0.06490125,5.280903E-05,0.087209,0.03704,19.89673,18.34359,17.56124,17.22167,16.90681,0.09248285,0.01204795,0.009011714,0.009034207,0.02443848
1237662473690874138,236.25602,36.389923,0.2574566,3.822383E-05,0.225477,0.015056,21.03243,19.09595,17.73578,17.2903,16.95052,0.1507001,0.01446304,0.007388303,0.006854299,0.01662067
1237662473690874143,236.15581,36.275301,0.1954682,3.915887E-05,0.213839,0.014129,21.1581,19.03084,17.69592,17.20566,16.86104,0.1541913,0.01307752,0.006949333,0.006320136,0.01475175
1237662473690874152,236.21849,36.333888,0.06648941,1.884719E-05,0.090785,0.021941,19.00338,17.48797,16.69093,16.28504,15.96981,0.03858159,0.005854893,0.00448787,0.00432563,0.01036081
1237662473690874164,236.16148,36.254157,0.1930319,3.462426E-05,0.174848,0.014486,20.0812,18.41776,17.20294,16.68728,16.2949,0.0888889,0.01096011,0.006250836,0.005631044,0.01298398
